id,nameWithOwner,url,stargazerCount,createdAt,pushedAt,primaryLanguage
MDEwOlJlcG9zaXRvcnk0NzAyMzYwMw==,xuxueli/xxl-job,https://github.com/xuxueli/xxl-job,29962,2015-11-28T12:59:34Z,2026-02-11T08:37:06Z,{'name': 'Java'}
MDEwOlJlcG9zaXRvcnk0MDA4OTMx,StevenBlack/hosts,https://github.com/StevenBlack/hosts,29961,2012-04-12T20:22:50Z,2026-03-01T13:18:15Z,{'name': 'Python'}
R_kgDOGKvm4w,vercel/turborepo,https://github.com/vercel/turborepo,29951,2021-10-05T17:37:11Z,2026-03-06T20:27:58Z,{'name': 'Rust'}
MDEwOlJlcG9zaXRvcnkyMTQwMTE0MTQ=,kingToolbox/WindTerm,https://github.com/kingToolbox/WindTerm,29931,2019-10-09T19:56:09Z,2025-03-11T19:12:09Z,{'name': 'C'}
MDEwOlJlcG9zaXRvcnkxNDMxNTQ3,encode/django-rest-framework,https://github.com/encode/django-rest-framework,29926,2011-03-02T17:13:56Z,2026-03-04T15:27:11Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkzNDgyNDQ5OQ==,square/leakcanary,https://github.com/square/leakcanary,29908,2015-04-29T23:54:16Z,2026-03-06T14:07:04Z,{'name': 'Kotlin'}
MDEwOlJlcG9zaXRvcnk0MTU5Mjc0NA==,AllThingsSmitty/css-protips,https://github.com/AllThingsSmitty/css-protips,29903,2015-08-29T12:29:03Z,2025-03-20T14:10:02Z,
MDEwOlJlcG9zaXRvcnkxNjQ1NTQ4MzI=,ageron/handson-ml2,https://github.com/ageron/handson-ml2,29900,2019-01-08T03:49:07Z,2026-02-23T03:05:33Z,{'name': 'Jupyter Notebook'}
R_kgDOIzTmEw,google-research/tuning_playbook,https://github.com/google-research/tuning_playbook,29896,2023-01-18T23:32:32Z,2024-06-18T00:25:53Z,
MDEwOlJlcG9zaXRvcnk1MzM3MDk4OA==,GoogleChrome/lighthouse,https://github.com/GoogleChrome/lighthouse,29884,2016-03-08T01:03:11Z,2026-03-06T20:10:41Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnk1MzEyNzQwMw==,apolloconfig/apollo,https://github.com/apolloconfig/apollo,29782,2016-03-04T10:24:23Z,2026-02-25T12:26:11Z,{'name': 'Java'}
MDEwOlJlcG9zaXRvcnkxNDEyNTI1NA==,hashicorp/consul,https://github.com/hashicorp/consul,29777,2013-11-04T22:15:27Z,2026-03-06T15:33:36Z,{'name': 'Go'}
MDEwOlJlcG9zaXRvcnkyNTczMDU4,foundation/foundation-sites,https://github.com/foundation/foundation-sites,29764,2011-10-13T23:05:42Z,2025-01-21T22:11:53Z,{'name': 'HTML'}
MDEwOlJlcG9zaXRvcnkxOTcwODEyOTE=,iced-rs/iced,https://github.com/iced-rs/iced,29731,2019-07-15T22:34:46Z,2026-03-04T22:52:19Z,{'name': 'Rust'}
MDEwOlJlcG9zaXRvcnkyOTIwMTQyMjk=,zellij-org/zellij,https://github.com/zellij-org/zellij,29705,2020-09-01T14:04:28Z,2026-03-06T19:40:40Z,{'name': 'Rust'}
R_kgDOHjYZbA,nvim-lua/kickstart.nvim,https://github.com/nvim-lua/kickstart.nvim,29700,2022-06-24T03:11:24Z,2026-02-28T11:48:59Z,{'name': 'Lua'}
MDEwOlJlcG9zaXRvcnk3NjM0Njc3,openssl/openssl,https://github.com/openssl/openssl,29689,2013-01-15T22:34:48Z,2026-03-06T18:54:13Z,{'name': 'C'}
R_kgDOJRAMAg,JushBJJ/Mr.-Ranedeer-AI-Tutor,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,29687,2023-03-31T12:37:26Z,2025-09-30T08:08:00Z,
MDEwOlJlcG9zaXRvcnkyOTIwNjU1Nzg=,qarmin/czkawka,https://github.com/qarmin/czkawka,29685,2020-09-01T17:37:29Z,2026-03-06T06:21:06Z,{'name': 'Rust'}
MDEwOlJlcG9zaXRvcnkyNDgzNzI0NDE=,filamentphp/filament,https://github.com/filamentphp/filament,29648,2020-03-19T00:19:18Z,2026-03-06T17:10:09Z,{'name': 'PHP'}
MDEwOlJlcG9zaXRvcnk0ODYyNjMzNQ==,vuejs/vue-cli,https://github.com/vuejs/vue-cli,29637,2015-12-26T23:11:20Z,2025-08-21T10:56:30Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnkzMDc5NDg2OA==,sampotts/plyr,https://github.com/sampotts/plyr,29629,2015-02-14T11:33:07Z,2026-01-03T16:10:02Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnk3NTg3MDM4,alibaba/canal,https://github.com/alibaba/canal,29619,2013-01-13T10:59:52Z,2026-02-12T09:43:09Z,{'name': 'Java'}
MDEwOlJlcG9zaXRvcnkzNzkxMjM5OA==,nginx/nginx,https://github.com/nginx/nginx,29618,2015-06-23T10:26:27Z,2026-03-04T08:08:09Z,{'name': 'C'}
R_kgDORF9GhA,HKUDS/nanobot,https://github.com/HKUDS/nanobot,29594,2026-02-01T07:16:15Z,2026-03-06T16:19:22Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkxNDA5ODEyMQ==,aosabook/500lines,https://github.com/aosabook/500lines,29594,2013-11-04T02:02:53Z,2023-08-19T11:18:34Z,{'name': 'JavaScript'}
